11723,05:44:38,05:44:58,219,10,,0,0,16475.652,1,20,shp_1_2,6.210
11723,05:50:58,05:51:18,220,11,,0,0,18711.279,1,20,shp_1_2,0
12129,06:00:00,06:00:20,8,0,,0,0,0.0,1,21,shp_1_25,9.267
12129,06:03:09,06:03:29,160,1,,0,0,1566.138,1,21,shp_1_25,9.264
12129,06:05:02,06:05:22,159,2,,0,0,2427.68,1,21,shp_1_25,8.052
12129,06:07:41,06:08:01,158,3,,0,0,3546.894,1,21,shp_1_25,11.730
12129,06:09:59,06:10:19,122,4,,0,0,4930.995,1,21,shp_1_25,7.713
12129,06:12:04,06:12:24,92,5,,0,0,5740.811,1,21,shp_1_25,7.593
12129,06:15:43,06:16:03,123,6,,0,0,7251.771,1,21,shp_1_25,17.806
12129,06:17:26,06:17:46,52,7,,0,0,8729.656,1,21,shp_1_25,10.725
12129,06:21:18,06:21:38,124,8,,0,0,11003.411,1,21,shp_1_25,8.876
12129,06:24:15,06:24:35,125,9,,0,0,12396.869,1,21,shp_1_25,8.371
12129,06:26:42,06:27:02,126,10,,0,0,13459.947,1,21,shp_1_25,9.448
12129,06:29:39,06:29:59,127,11,,0,0,14943.316,1,21,shp_1_25,6.092
12129,06:31:59,06:32:19,128,12,,0,0,15674.398,1,21,shp_1_25,8.620
12129,06:34:40,06:35:00,129,13,,0,0,16889.789,1,21,shp_1_25,8.817
12129,06:37:19,06:37:39,130,14,,0,0,18115.332,1,21,shp_1_25,7.144
12129,06:39:38,06:39:58,131,15,,0,0,18965.473,1,21,shp_1_25,6.637
12129,06:41:56,06:42:16,132,16,,0,0,19748.596,1,21,shp_1_25,8.353
12129,06:45:11,06:45:31,133,17,,0,0,21210.395,1,21,shp_1_25,7.925
12129,06:47:53,06:48:13,134,18,,0,0,22335.684,1,21,shp_1_25,7.687
12129,06:50:35,06:50:55,135,19,,0,0,23427.25,1,21,shp_1_25,8.681
12129,06:53:10,06:53:30,136,20,,0,0,24599.238,1,21,shp_1_25,10.655
12129,06:56:42,06:57:02,137,21,,0,0,26644.961,1,21,shp_1_25,7.133
12129,06:59:27,06:59:47,138,22,,0,0,27679.309,1,21,shp_1_25,10.366
12129,07:02:35,07:02:55,139,23,,0,0,29420.859,1,21,shp_1_25,10.357
12129,07:05:42,07:06:02,140,24,,0,0,31150.52,1,21,shp_1_25,13.590
12129,07:07:57,07:08:17,141,25,,0,0,32713.33,1,21,shp_1_25,7.911
12129,07:10:13,07:10:33,142,26,,0,0,33631.051,1,21,shp_1_25,14.850
12129,07:12:50,07:13:10,143,27,,0,0,35665.539,1,21,shp_1_25,8.917
12129,07:15:22,07:15:42,144,28,,0,0,36842.609,1,21,shp_1_25,10.112
12129,07:17:50,07:18:10,145,29,,0,0,38136.977,1,21,shp_1_25,13.795
12129,07:20:27,07:20:47,146,30,,0,0,40026.934,1,21,shp_1_25,15.924
12129,07:23:17,07:23:37,147,31,,0,0,42415.52,1,21,shp_1_25,14.495
12129,07:25:37,07:25:57,219,32,,0,0,44154.949,1,21,shp_1_25,6.210
12129,07:31:57,07:32:17,220,33,,0,0,46390.578,1,21,shp_1_25,0
12507,06:00:00,06:00:20,173,0,,0,0,0.0,1,22,shp_1_36,8.731
12507,06:03:57,06:04:17,41,1,,0,0,1894.641,1,22,shp_1_36,9.532
12507,06:06:57,06:07:17,174,2,,0,0,3419.708,1,22,shp_1_36,9.698
12507,06:09:44,06:10:04,16,3,,0,0,4845.347,1,22,shp_1_36,8.298
12507,06:12:26,06:12:46,175,4,,0,0,6023.615,1,22,shp_1_36,8.731
12507,06:16:17,06:16:37,176,5,,0,0,7865.942,1,22,shp_1_36,12.087
12507,06:19:27,06:19:47,177,6,,0,0,9920.682,1,22,shp_1_36,9.515
12507,06:21:42,06:22:02,103,7,,0,0,11014.888,1,22,shp_1_36,8.626
12507,06:24:55,06:25:15,178,8,,0,0,12507.14,1,22,shp_1_36,8.909
12507,06:28:13,06:28:33,179,9,,0,0,14092.854,1,22,shp_1_36,10.512
12507,06:31:32,06:31:52,180,10,,0,0,15974.529,1,22,shp_1_36,12.439
12507,06:36:57,06:37:17,181,11,,0,0,19768.496,1,22,shp_1_36,9.703
12507,06:39:36,06:39:56,203,12,,0,0,21117.186,1,22,shp_1_36,10.553
12507,06:42:31,06:42:51,204,13,,0,0,22752.91,1,22,shp_1_36,0.000
12507,06:45:04,06:45:24,205,14,,0,0,22752.91,1,22,shp_1_36,17.779
12507,06:47:27,06:47:47,56,15,,0,0,24939.682,1,22,shp_1_36,9.664
12507,06:50:02,06:50:22,206,16,,0,0,26244.281,1,22,shp_1_36,7.488
12507,06:53:12,06:53:32,127,17,,0,0,27517.322,1,22,shp_1_36,10.062
12507,06:56:27,06:56:47,221,18,,0,0,29278.17,1,22,shp_1_36,7.538
12507,06:59:47,07:00:07,222,19,,0,0,30635.004,1,22,shp_1_36,8.566
12507,07:03:01,07:03:21,223,20,,0,0,32125.428,1,22,shp_1_36,13.535
12507,07:08:17,07:08:37,87,21,,0,0,36131.703,1,22,shp_1_36,7.699
12507,07:10:16,07:10:36,224,22,,0,0,36893.914,1,22,shp_1_36,12.346
12507,07:12:45,07:13:05,207,23,,0,0,38486.508,1,22,shp_1_36,7.649
12507,07:15:18,07:15:38,208,24,,0,0,39503.871,1,22,shp_1_36,6.977
12507,07:17:48,07:18:08,209,25,,0,0,40410.832,1,22,shp_1_36,8.301
12507,07:20:51,07:21:11,210,26,,0,0,41763.828,1,22,shp_1_36,8.507
12507,07:25:21,07:25:41,74,27,,0,0,43890.664,1,22,shp_1_36,9.330
12507,07:27:34,07:27:54,75,28,,0,0,44944.902,1,22,shp_1_36,6.924
12507,07:30:24,07:30:44,211,29,,0,0,45983.441,1,22,shp_1_36,9.018
12507,07:32:41,07:33:01,212,30,,0,0,47038.566,1,22,shp_1_36,8.596
12507,07:34:49,07:35:09,213,31,,0,0,47966.957,1,22,shp_1_36,7.777
12507,07:37:41,07:38:01,5,32,,0,0,49149.031,1,22,shp_1_36,10.107
12507,07:41:16,07:41:36,214,33,,0,0,51119.898,1,22,shp_1_36,7.458
12507,07:44:06,07:44:26,215,34,,0,0,52238.648,1,22,shp_1_36,0
13048,06:00:00,06:00:20,215,0,,0,0,0.0,1,23,shp_1_28,10.109
13048,06:02:30,06:02:50,216,1,,0,0,1314.147,1,23,shp_1_28,8.941
13048,06:05:14,06:05:34,217,2,,0,0,2601.702,1,23,shp_1_28,8.223
13048,06:07:30,06:07:50,218,3,,0,0,3555.586,1,23,shp_1_28,0
1314,05:25:02,05:25:22,21,0,,0,0,0.0,1,2,shp_1_46,8.016
1314,05:27:52,05:28:12,20,1,,0,0,1202.405,1,2,shp_1_46,9.833
1314,05:30:22,05:30:42,19,2,,0,0,2480.75,1,2,shp_1_46,7.945
1314,05:32:27,05:32:47,18,3,,0,0,3314.936,1,2,shp_1_46,8.211
1314,05:34:47,05:35:07,17,4,,0,0,4300.216,1,2,shp_1_46,9.780
1314,05:37:17,05:37:37,16,5,,0,0,5571.618,1,2,shp_1_46,10.566
1314,05:39:57,05:40:17,15,6,,0,0,7050.805,1,2,shp_1_46,7.339
1314,05:41:57,05:42:17,14,7,,0,0,7784.659,1,2,shp_1_46,10.346
1314,05:44:17,05:44:37,13,8,,0,0,9026.197,1,2,shp_1_46,8.958
1314,05:46:52,05:47:12,12,9,,0,0,10235.563,1,2,shp_1_46,9.831
1314,05:49:47,05:50:07,11,10,,0,0,11759.314,1,2,shp_1_46,9.141
1314,05:52:02,05:52:22,10,11,,0,0,12810.503,1,2,shp_1_46,8.136
1314,05:54:17,05:54:37,9,12,,0,0,13746.182,1,2,shp_1_46,9.207
1314,05:56:42,05:57:02,8,13,,0,0,14897.064,1,2,shp_1_46,11.484
1314,06:00:27,06:00:47,7,14,,0,0,17251.309,1,2,shp_1_46,11.634
1314,06:03:17,06:03:37,6,15,,0,0,18996.408,1,2,shp_1_46,8.534
1314,06:05:42,06:06:02,5,16,,0,0,20063.098,1,2,shp_1_46,7.208
1314,06:08:12,06:08:32,4,17,,0,0,21000.166,1,2,shp_1_46,10.710
1314,06:10:42,06:11:02,3,18,,0,0,22392.42,1,2,shp_1_46,9.536
1314,06:12:57,06:13:17,2,19,,0,0,23489.09,1,2,shp_1_46,7.768
1314,06:15:12,06:15:32,1,20,,0,0,24382.402,1,2,shp_1_46,9.663
1314,06:17:38,06:17:58,232,21,,0,0,25599.926,1,2,shp_1_46,9.734
1314,06:20:08,06:20:28,231,22,,0,0,26865.381,1,2,shp_1_46,10.339
1314,06:22:28,06:22:48,230,23,,0,0,28106.078,1,2,shp_1_46,8.768
1314,06:24:50,06:25:10,229,24,,0,0,29175.811,1,2,shp_1_46,9.647
1314,06:27:26,06:27:46,228,25,,0,0,30487.852,1,2,shp_1_46,9.451
1314,06:29:11,06:29:31,227,26,,0,0,31291.16,1,2,shp_1_46,9.727
1314,06:32:04,06:32:24,226,27,,0,0,32779.359,1,2,shp_1_46,8.125
1314,06:34:17,06:34:37,225,28,,0,0,33697.449,1,2,shp_1_46,0
13508,06:00:00,06:00:20,173,0,,0,0,0.0,1,24,shp_1_37,8.731
13508,06:03:57,06:04:17,41,1,,0,0,1894.641,1,24,shp_1_37,9.532
13508,06:06:57,06:07:17,174,2,,0,0,3419.708,1,24,shp_1_37,9.698
13508,06:09:44,06:10:04,16,3,,0,0,4845.347,1,24,shp_1_37,8.298
13508,06:12:26,06:12:46,175,4,,0,0,6023.615,1,24,shp_1_37,8.731
13508,06:16:17,06:16:37,176,5,,0,0,7865.942,1,24,shp_1_37,12.087
13508,06:19:27,06:19:47,177,6,,0,0,9920.682,1,24,shp_1_37,9.515
13508,06:21:42,06:22:02,103,7,,0,0,11014.888,1,24,shp_1_37,8.626
13508,06:24:55,06:25:15,178,8,,0,0,12507.14,1,24,shp_1_37,8.909
13508,06:28:13,06:28:33,179,9,,0,0,14092.854,1,24,shp_1_37,10.512
13508,06:31:32,06:31:52,180,10,,0,0,15974.529,1,24,shp_1_37,12.439
13508,06:36:57,06:37:17,181,11,,0,0,19768.496,1,24,shp_1_37,9.703
13508,06:39:36,06:39:56,203,12,,0,0,21117.186,1,24,shp_1_37,10.553
13508,06:42:31,06:42:51,204,13,,0,0,22752.91,1,24,shp_1_37,0.000
13508,06:45:04,06:45:24,205,14,,0,0,22752.91,1,24,shp_1_37,17.779
